nodeID1,nodeID2,utilisation
3998,2658,4051
3998,4206,10092
3998,1621,8199
3998,4412,2167
3998,3998,0
1628,1628,0
1628,5621,1926
5621,6236,1926
5621,5621,0
5621,1628,1969
1629,5133,0
1629,1629,0
1629,7502,6105
5133,5133,0
5133,1629,4057
5133,925,0
7502,1861,12051
7502,7502,0
7502,7765,14141
7502,1629,0
7502,7678,7941
163,5960,2066
163,163,0
5960,5960,0
5960,163,0
5960,7238,2066
1633,4608,2084
1633,1633,0
1633,4643,0
1633,3695,0
4608,4616,2084
4608,4608,0
4608,4643,0
4608,1633,0
3695,1633,2042
3695,4643,0
3695,3695,0
1636,5731,1984
1636,1636,0
5731,5731,0
5731,1636,0
5731,712,1962
5731,3218,3971
5731,8155,3973
1637,1637,0
1637,4861,1984
4861,7488,0
4861,2949,11986
4861,1637,8123
4861,8086,0
4861,537,2069
4861,7612,6042
4861,4861,0
1639,8546,0
1639,7909,1983
1639,1639,0
8546,9089,6149
8546,8418,1926
8546,8546,0
8546,7909,72271
8546,3237,150846
8546,1639,0
8546,5321,44308
8546,207,0
8546,7029,0
8546,9053,3956
164,4371,7989
164,164,0
164,1773,1983
4371,4371,0
4371,164,0
4371,9077,7989
1773,3395,3968
1773,164,7989
1773,1773,0
1640,1640,0
1640,4129,1963
4129,4496,1963
4129,4129,0
4129,1640,2056
4746,4424,6091
4746,1641,17935
4746,4746,0
1643,952,5974
1643,1643,0
1643,3003,0
1643,8262,8042
952,952,0
952,3629,5974
952,1643,8042
952,3003,0
8262,4625,8042
8262,3003,0
8262,8262,0
8262,1643,3961
1644,1644,0
1644,3085,0
3085,1644,0
3085,3085,0
1646,7437,6050
1646,1646,0
1646,3279,4010
7437,5570,3926
7437,7437,0
7437,1646,4010
3279,1646,4068
3279,6318,4010
3279,3279,0
1648,1648,0
1648,6289,2036
6289,1648,0
6289,6289,0
1650,224,0
1650,1650,0
1650,5211,2020
1650,6284,2079
6284,8201,4069
6284,1650,0
6284,5211,0
6284,6284,0
1651,7393,8048
1651,7586,0
1651,7654,0
1651,5897,0
1651,1651,0
7393,7393,0
7393,4643,2056
7393,5897,1995
7393,1651,0
7393,3260,9975
7393,2845,16212
7586,7586,0
7586,1651,8006
7586,7654,0
5897,7393,0
5897,1651,1952
5897,5897,0
5897,7654,0
6844,6844,0
6844,3003,0
6844,1652,6089
6844,5916,14148
1653,8487,4071
1653,268,0
1653,3885,8210
1653,7342,0
1653,1653,0
1653,7189,38238
1653,2588,2075
1653,5055,0
8487,6230,2091
8487,1653,11995
8487,4710,0
8487,8487,0
268,268,0
268,1653,2001
268,8639,1975
3885,7844,1991
3885,3885,0
3885,7342,0
3885,5268,2105
3885,1653,18272
3885,2488,0
7342,2488,0
7342,3885,0
7342,1653,0
7342,7342,0
7189,7677,28143
7189,3589,0
7189,133,0
7189,6234,0
7189,8265,22238
7189,333,63972
7189,5422,0
7189,2800,2048
7189,4531,0
7189,1653,22152
7189,7189,0
7189,3029,2011
7189,3382,0
7189,1494,8109
7189,8506,198932
7189,3708,2030
7189,5085,30132
7189,2750,0
2588,2588,0
2588,1653,2005
5055,1653,3965
5055,2871,2069
5055,5055,0
1659,4379,0
1659,1659,0
1659,4643,0
1659,5901,6056
4379,4379,0
4379,4643,0
4379,1659,4009
4379,8213,0
166,2064,2034
166,166,0
166,6494,4142
6494,5417,4142
6494,6494,0
6494,166,2034
3552,3552,0
3552,2319,4036
1662,8730,8098
1662,2179,2040
1662,1662,0
8730,3874,2087
8730,8515,0
8730,7655,3968
8730,3114,50349
8730,3947,62528
8730,6540,76472
8730,4588,1989
8730,1743,1971
8730,7122,0
8730,758,0
8730,7961,0
8730,8730,0
8730,829,28232
8730,1662,2040
2179,2179,0
2179,1662,6063
2179,4383,2040
1664,6328,42189
1664,3906,0
1664,1664,0
6328,1664,0
6328,8843,42123
6328,6328,0
3906,1664,52129
3906,4337,2029
3906,3906,0
1665,1665,0
1665,6780,3876
1665,1695,3980
6780,1665,1998
6780,6780,0
1695,1695,0
1695,1665,3876
1695,6319,5972
1666,1666,0
1666,515,2045
515,5944,4025
515,1666,0
515,515,0
1669,3042,2038
1669,5211,0
1669,1762,2011
1669,1669,0
3042,3042,0
3042,5211,0
3042,1669,0
1762,5177,3974
1762,1762,0
1762,5211,0
1762,1669,4071
1673,1673,0
1673,4332,1969
4332,6313,4011
4332,1673,0
4332,4332,0
1674,1674,0
1674,4643,0
1674,2822,1964
1677,6946,8075
1677,4169,10036
1677,1677,0
1677,720,0
1677,762,12094
6946,6946,0
6946,1677,14127
6946,8806,8075
4169,4169,0
4169,5881,7954
4169,907,10002
4169,1677,0
720,3360,2017
720,2216,35998
720,720,0
720,2586,9973
720,3003,0
762,5881,1984
762,762,0
762,307,14147
762,1677,9977
1678,8049,1920
1678,2549,2068
1678,1678,0
8049,5248,10015
8049,6469,2045
8049,8334,3963
8049,5967,16133
8049,1678,0
8049,8049,0
8049,5172,0
8049,8058,5955
2549,2549,0
2549,1678,1920
1679,7193,2007
1679,3211,8016
1679,1679,0
7193,7193,0
7193,3658,2007
7193,1679,6042
3211,3211,0
3211,4597,8016
3211,1679,3969
168,168,0
168,3706,16109
168,8814,16033
3706,168,14074
3706,3706,0
3706,8660,16109
8814,6561,14078
8814,4801,4120
8814,837,4033
8814,3877,0
8814,168,18153
8814,5128,1985
8814,5704,0
8814,747,0
8814,8814,0
8814,8783,60288
8814,4181,22312
8814,1751,1942
1680,1680,0
1680,3701,3926
1680,719,0
3701,1680,2073
3701,3701,0
719,1680,1928
719,6210,0
719,719,0
1681,1681,0
1681,9098,8128
1681,279,6106
9098,3696,0
9098,1681,4030
9098,9098,0
279,1681,12141
279,5786,8080
279,279,0
1684,1684,0
1684,8329,7973
1684,2116,2010
8329,8329,0
8329,1684,2010
8329,2590,5914
2116,1684,9924
2116,2116,0
2116,8822,2010
8819,1689,2046
8819,4705,1895
8819,8819,0
1692,802,4071
1692,1692,0
802,802,0
802,7078,4012
802,5808,6150
802,5211,0
802,1692,0
1694,7459,5980
1694,3003,0
1694,3101,1925
1694,1694,0
7459,7459,0
7459,8458,3914
7459,4643,2034
7459,1694,1925
3101,5026,5990
3101,2628,20010
3101,7570,3987
3101,3101,0
3101,1694,6011
1697,1697,0
1697,5934,2080
5934,5934,0
5934,1697,0
5934,3510,4093
1698,1698,0
1698,1940,37849
1698,5178,10003
1698,8701,12792
1698,3870,19900
1940,1698,17904
1940,1940,0
1940,959,35718
8701,1698,6032
8701,2083,40509
8701,5091,12174
8701,2127,0
8701,3931,0
8701,5788,1933
8701,8701,0
8701,3870,43951
1699,5272,0
1699,4643,1998
1699,1699,0
1699,2007,0
5272,4088,0
5272,4643,0
5272,1699,3966
5272,5272,0
2007,4643,0
2007,1699,0
2007,8073,9930
2007,2007,0
2007,2399,10184
17,17,0
17,2170,0
17,4926,1954
17,207,0
2170,17,0
2170,2170,0
2170,4926,0
2170,207,0
4926,4904,8109
4926,7053,14030
4926,207,0
4926,17,0
4926,2170,1941
4926,2619,0
4926,4701,0
4926,4926,0
1701,7168,6025
1701,2011,0
1701,1701,0
7168,7168,0
7168,5433,7951
7168,1701,0
2011,7449,0
2011,2011,0
2011,1701,4007
1702,7626,3903
1702,4642,8002
1702,1702,0
4642,4642,0
4642,1702,1980
4642,3255,9969
1705,4160,6012
1705,1705,0
1705,5211,2075
4160,4160,0
4160,1705,0
4160,7058,3979
4160,5211,0
1707,4706,22350
1707,2535,0
1707,1707,0
1707,6615,2069
1707,2873,12087
1707,5211,0
4706,4706,0
4706,1707,2069
4706,6960,14248
4706,3572,2021
4706,5211,0
4706,4797,6099
2535,2535,0
2535,4074,0
2535,1707,34333
2535,7564,11974
2535,6383,24935
2535,5329,0
2535,5211,9696
6615,5211,8116
6615,1707,0
6615,5374,2069
6615,6615,0
2873,2873,0
2873,5211,2068
2873,1707,0
2873,4771,10028
1709,1709,0
1709,4383,2061
4383,2179,4008
4383,1709,2040
4383,4383,0
5468,7251,0
5468,171,4015
5468,5468,0
1710,5809,10170
1710,3003,0
1710,1710,0
1710,1918,3972
5809,5809,0
5809,3003,0
5809,1710,7945
5809,2454,10170
1918,4313,3972
1918,1918,0
1918,3003,0
1918,1710,8144
7429,8293,11989
7429,7429,0
7429,2086,0
7429,1714,16281
7429,2839,4021
9227,3815,0
9227,9227,0
9227,1714,22094
9227,5779,0
9227,8728,32359
8721,8721,0
8721,1714,12047
8721,68,6013
1715,6928,1991
1715,4643,0
1715,1715,0
6928,6928,0
6928,4643,0
6928,1715,1983
6928,5583,1991
1717,1717,0
1717,8005,0
1717,207,0
1764,5561,4051
1764,4643,0
1764,1764,0
1764,1718,2069
1720,8680,3933
1720,1720,0
1720,5126,18142
8680,8680,0
8680,3097,3933
8680,1720,18152
5126,1720,3933
5126,5914,10138
5126,5126,0
1721,1721,0
1721,2154,6088
1721,8282,3927
8282,1721,4095
8282,8282,0
8282,4813,0
1723,6267,1982
1723,3034,28289
1723,1723,0
1723,5052,0
1723,6303,10109
6267,1723,2040
6267,5630,1957
6267,6267,0
3034,741,0
3034,4422,1998
3034,5641,0
3034,5616,60384
3034,3034,0
3034,1723,8071
5052,1723,1979
5052,5052,0
6303,7404,2112
6303,7094,0
6303,4568,6054
6303,6073,22548
6303,1723,26252
6303,6303,0
1724,2,6187
1724,1724,0
1724,4574,9924
2,6753,2043
2,2,0
2,1724,7943
4574,7461,0
4574,2062,10060
4574,2286,0
4574,4531,15994
4574,794,2020
4574,1724,6187
4574,4574,0
1726,2894,2023
1726,1726,0
2894,1726,1969
2894,2894,0
1727,2449,1959
1727,6453,2010
1727,1727,0
2449,2449,0
2449,6331,1959
2449,1727,2010
6453,8130,4019
6453,6453,0
6453,1727,2003
1729,7680,0
1729,1729,0
1729,3238,836
7680,7680,0
7680,1729,0
7680,6052,0
7680,1991,4056
7680,744,90395
7680,8713,3993
7680,6956,14226
7680,7599,2005
7680,8433,68272
7680,7889,1989
7680,7095,44189
7680,2744,8104
7680,4539,118215
3238,3897,0
3238,1729,0
3238,3238,0
1730,1730,0
1730,7589,1954
7589,1730,0
7589,5149,3947
7589,7589,0
1732,3003,0
1732,1732,0
1732,5678,1950
5678,6067,1950
5678,1732,4001
5678,3003,0
5678,5678,0
7059,7059,0
7059,2412,1948
7059,1733,6137
1735,5519,0
1735,9043,1995
1735,5211,0
1735,1735,0
5519,5519,0
5519,1735,1995
9043,9043,0
9043,5211,0
9043,7670,1995
9043,1735,0
1736,1736,0
1736,5399,2018
5399,1736,0
5399,4856,7929
5399,8145,0
5399,5399,0
5399,8728,12941
3584,3584,0
3584,8897,0
3584,866,0
3584,744,17971
3584,1737,0
3584,18,3917
3584,7575,8055
3584,7135,7973
245,408,1988
245,245,0
245,174,4034
1743,8730,6126
1743,3578,1971
1743,1743,0
3578,3578,0
3578,8547,0
3578,1743,6126
1745,1745,0
1745,6907,9980
1745,8084,6111
1745,3003,0
6907,1745,6111
6907,6907,0
6907,3003,0
6907,8711,9980
8084,1745,10077
8084,8483,6111
8084,8084,0
8084,3003,0
1746,1746,0
1746,3146,1986
3146,792,3887
3146,1746,2148
3146,3146,0
1748,5098,0
1748,3931,0
1748,1748,0
1748,6924,2055
6924,898,0
6924,1748,1904
6924,6924,0
6924,3931,0
1751,6341,1942
1751,8814,3879
1751,1751,0
6341,6612,1942
6341,6341,0
6341,1751,1985
1752,1752,0
1752,4737,0
1752,3773,2010
4737,1752,0
4737,4737,0
3773,1752,2065
3773,7922,0
3773,3773,0
1754,1754,0
1754,5418,2085
1754,4643,0
1754,8831,0
8831,5264,1998
8831,1754,2085
8831,4643,0
8831,8831,0
1755,2403,1978
1755,1755,0
1755,5247,0
5247,6977,0
5247,4643,0
5247,4518,60332
5247,6159,8250
5247,5878,0
5247,1755,6060
5247,5247,0
1756,1756,0
1756,6854,0
6854,1756,1871
6854,6854,0
6854,3183,2060
1758,9180,1956
1758,1758,0
9180,7736,4056
9180,9180,0
9180,1758,2016
4976,4976,0
4976,1761,0
4976,2722,2038
5177,224,5916
5177,5177,0
5177,1762,6034
5177,5211,0
5561,5561,0
5561,4643,0
5561,1764,2069
5561,8870,4044
1766,3812,1957
1766,1766,0
3812,3812,0
3812,1766,0
3812,7415,4062
1771,4643,0
1771,1771,0
1771,6557,2047
3395,3395,0
3395,1773,7989
3395,9023,3968
1774,4464,4002
1774,4643,0
1774,1774,0
1774,3983,0
4464,9152,5992
4464,4643,0
4464,2822,11954
4464,679,4100
4464,4233,4065
4464,1774,2030
4464,6766,0
4464,4464,0
4464,6001,108360
4464,1848,6044
4464,7057,4017
4464,3956,0
4464,9047,0
4464,7704,154603
4464,4123,8134
4464,6526,24381
3983,4643,0
3983,1774,1997
3983,3983,0
1777,1777,0
1777,594,4049
1777,894,4194
594,4794,2047
594,1777,4194
594,594,0
894,1777,2002
894,894,0
894,294,4194
1778,5224,1987
1778,1778,0
5224,5224,0
5224,1778,4196
5224,2964,1987
178,178,0
178,7699,0
7699,178,2077
7699,7699,0
7699,734,0
1780,5188,56422
1780,3941,163254
1780,8871,0
1780,9170,0
1780,1780,0
1780,6455,11858
1780,4508,1966
1780,4157,0
5188,8016,62410
5188,1780,171119
5188,2254,0
5188,5188,0
3941,3941,0
3941,2442,8121
3941,3883,0
3941,1780,48505
3941,9211,0
3941,6238,165315
9170,7626,0
9170,207,0
9170,9170,0
9170,1780,1988
9170,6967,2023
6455,394,11858
6455,1780,9900
6455,6455,0
4508,4508,0
4508,1780,4042
4508,6237,1966
4157,1780,2006
4157,4157,0
1783,7584,5956
1783,4643,0
1783,7644,5886
1783,1783,0
7584,7584,0
7584,4643,0
7584,6244,1990
7584,1783,5886
7644,1783,7997
7644,4643,0
7644,7644,0
7644,4535,7997
1784,1784,0
1784,2201,1973
2201,1784,2002
2201,2201,0
2201,5074,1973
1786,610,2062
1786,1786,0
610,610,0
610,4646,0
610,4102,0
610,7870,26492
610,798,4067
610,1786,0
610,222,1988
610,3486,6014
1789,5936,0
1789,3003,1986
1789,1789,0
5936,5936,0
5936,3003,0
5936,1789,1986
179,8089,1971
179,4643,0
179,179,0
179,5015,0
5015,4643,0
5015,179,1971
5015,4741,0
5015,5015,0
1790,5433,5936
1790,6275,6138
1790,1790,0
5433,7168,0
5433,771,0
5433,4272,146448
5433,2707,4037
5433,2678,412249
5433,504,8060
5433,5433,0
5433,1790,4077
6275,4594,4193
6275,6275,0
6275,1790,5936
1792,2160,5991
1792,1792,0
1792,7654,0
1792,4543,12047
2160,1792,10046
2160,5953,0
2160,7654,0
2160,2160,0
2160,7260,1981
4543,1792,8045
4543,2275,10086
4543,7654,0
4543,4543,0
1793,1793,0
1793,4643,0
1793,5901,2020
1793,6834,0
1793,5461,3988
6834,1793,2000
6834,4643,0
6834,8614,2126
6834,5901,0
6834,6834,0
5461,7645,2000
5461,1793,0
5461,4643,0
5461,5461,0
1794,1794,0
1794,5027,0
5027,1794,0
5027,5027,0
5027,8350,2006
1796,4850,2024
1796,1796,0
1796,2845,10118
1796,7654,0
4850,2146,2024
4850,1796,8061
4850,7654,0
4850,4850,0
2845,7393,16029
2845,1796,2024
2845,7654,0
2845,5419,0
2845,7887,36335
2845,3890,2050
2845,2930,13888
2845,7705,0
2845,2845,0
2845,6201,0
3558,3469,2892
3558,1797,2000
3558,3558,0
1798,4100,48179
1798,1798,0
1798,4902,22940
1798,5032,7944
1798,2495,4030
4902,4902,0
4902,7929,25005
4902,3931,0
4902,1798,46195
5032,5032,0
5032,5675,7944
5032,1798,4079
2495,2464,4060
2495,3931,0
2495,1798,1989
2495,2495,0
18,3584,3956
18,18,0
18,2347,0
2347,18,1983
2347,2347,0
1800,1800,0
1800,410,1989
410,1800,2005
410,410,0
410,5191,1989
571,3248,11827
571,1801,10070
571,571,0
1803,1803,0
1803,6019,1986
6019,2442,4084
6019,1803,10234
6019,6019,0
1806,5211,2007
1806,3820,2002
1806,5854,4182
1806,1806,0
3820,4962,2002
3820,5211,0
3820,3820,0
3820,1806,4182
5854,5211,0
5854,5164,4182
5854,5854,0
5854,1806,6089
1808,6432,1969
1808,2657,0
1808,2338,10011
1808,928,7960
1808,1808,0
1808,8433,46459
1808,3218,0
1808,7931,3996
6432,1808,4077
6432,6432,0
6432,3373,0
2657,1808,8190
2657,2657,0
2338,1808,22113
2338,2338,0
2338,2966,6048
928,928,0
928,8772,0
8433,7680,95274
8433,4172,10054
8433,1808,17999
8433,8433,0
8433,8529,3991
8433,9114,4038
8433,3167,28064
3218,1808,6056
3218,3218,0
3218,5731,0
7931,1808,8007
7931,7931,0
181,6778,4031
181,4501,7940
181,181,0
4501,5195,10001
4501,2507,15885
4501,2092,0
4501,3084,0
4501,3119,4018
4501,181,4031
4501,4501,0
4501,2774,0
1810,1810,0
1810,3475,2121
1810,3003,0
3475,1810,3977
3475,3003,0
3475,3475,0
3475,2245,4133
1811,4272,10604
1811,8954,14893
1811,1811,0
4272,869,142094
4272,2280,0
4272,4272,0
4272,1811,16931
4272,340,1934
4272,5433,416558
1815,5065,0
1815,4643,0
1815,1815,0
5065,5065,0
5065,4643,0
5065,1815,0
5065,6839,0
1816,3203,0
1816,7654,24134
1816,556,0
1816,4894,22061
1816,3188,0
1816,8279,8039
1816,1816,0
1816,6718,2051
3203,1816,1963
3203,3203,0
3203,7654,0
556,1816,2038
556,556,0
556,7654,0
4894,7654,0
4894,7887,24001
4894,2452,2011
4894,8279,0
4894,1816,36195
4894,6043,0
4894,4894,0
3188,1816,2030
3188,3188,0
3188,7654,0
8279,8279,0
8279,4894,0
8279,7654,0
6718,1816,4023
6718,8361,0
6718,6718,0
6718,7654,0
5957,1817,8102
5957,3931,0
5957,5957,0
7952,7952,0
7952,1817,1999
7952,3931,0
7952,4843,2026
8088,8088,0
8088,1817,3989
8088,2176,0
920,920,0
920,1817,7987
920,3931,0
920,1907,5985
4443,1817,7971
4443,3931,0
4443,4443,0
1818,1818,0
1818,3818,2088
1818,4643,0
1818,8924,0
3818,1818,0
3818,4643,0
3818,3818,0
8924,4953,0
8924,1818,0
8924,4643,0
8924,8924,0
1821,5620,3978
1821,1821,0
1821,6798,5979
5620,5620,0
5620,1821,5979
5620,335,3978
6798,4036,1993
6798,1821,2007
6798,6798,0
1822,5361,0
1822,1822,0
5361,5361,0
5361,2853,2008
5361,1822,0
1823,6758,5935
1823,391,6039
1823,2249,0
1823,8635,0
1823,3931,0
1823,5117,2102
1823,1823,0
6758,3872,3968
6758,6758,0
391,4260,20084
391,5542,8011
391,391,0
391,876,2090
391,4176,2056
391,8510,0
391,1823,3910
8635,8635,0
8635,4135,0
8635,1823,5999
5117,5117,0
5117,1823,2065
5217,1824,2032
5217,5217,0
6466,1824,1951
6466,6466,0
6466,2183,3977
7555,1824,6037
7555,7555,0
7555,7608,0
455,1824,1991
455,455,0
2091,1824,2031
2091,2091,0
2091,365,4021
7440,1824,4148
7440,7440,0
7440,4635,6073
2129,1824,3949
2129,2129,0
2129,4538,4025
4180,1824,2102
4180,6026,2024
4180,4180,0
5722,1824,0
5722,5722,0
1825,2304,2035
1825,1825,0
1825,9133,22206
1825,7095,0
2304,2304,0
2304,1825,14157
2304,3329,0
2304,6183,0
9133,1825,10248
9133,6604,12083
9133,9133,0
9133,4415,12159
1826,1826,0
1826,7989,0
1826,3542,4029
1826,207,0
7989,6074,2042
7989,1826,4175
7989,7989,0
7989,207,0
3542,1826,0
3542,207,0
3542,4050,23982
3542,3542,0
3542,2423,0
3542,888,1977
183,5084,2032
183,7916,0
183,183,0
5084,5084,0
5084,183,0
7916,7916,0
7916,5447,2039
1830,3768,0
1830,8689,4000
1830,1830,0
3768,3768,0
3768,1849,1971
3768,1830,6061
8689,8689,0
8689,6346,6051
8689,1830,0
1831,5587,2013
1831,3717,4005
1831,1831,0
5587,250,4015
5587,5587,0
5587,1831,2015
3717,7065,6014
3717,3717,0
3717,1831,2013
1832,1832,0
1832,4643,0
1832,7101,2012
1832,9150,6004
7101,1832,4015
7101,8953,2012
7101,4643,0
7101,7101,0
9150,6144,6004
9150,1832,2012
9150,4643,0
9150,9150,0
1833,1833,0
1833,6234,8186
1833,8661,8173
6234,2854,1882
6234,1833,6129
6234,5226,32327
6234,5422,6078
6234,6489,0
6234,6234,0
6234,6942,0
899,8512,0
899,899,0
899,7780,0
899,3003,0
899,1835,2025
899,91,11974
899,8126,34026
899,7935,0
1837,4643,0
1837,1837,0
1837,6526,1971
184,184,0
184,4889,40227
184,4964,62325
4889,184,60357
4889,4889,0
4889,8020,42332
4964,184,40227
4964,5649,62257
4964,4964,0
1841,1841,0
1841,2157,2013
1841,8877,6093
2157,2083,5969
2157,2376,0
2157,2157,0
2157,3245,0
2157,1841,4046
2157,3931,0
8877,1841,2013
8877,892,4137
8877,8877,0
2500,1842,8132
2500,2500,0
2500,6996,0
6996,1842,48316
6996,2500,2061
6996,6996,0
6996,5173,56276
1843,5074,9808
1843,1843,0
1843,8964,2038
5074,2465,13820
5074,4995,6064
5074,7346,0
5074,5074,0
5074,1843,2038
5074,2201,1984
1844,9100,4048
1844,1844,0
1844,9004,2031
1848,4464,4044
1848,1848,0
1848,7166,6043
7166,1848,4044
7166,4643,0
7166,8756,2064
7166,7166,0
1849,3768,8127
1849,1849,0
1849,4310,1971
4310,1849,8121
4310,7933,1971
4310,4310,0
1850,1850,0
1850,3931,0
1850,3390,2032
1850,8927,2063
8927,1850,0
8927,994,1896
8927,8927,0
1851,1851,0
1851,7018,62162
1851,6674,55066
7018,2705,62162
7018,7018,0
7018,1851,55066
6674,5137,53041
6674,6674,0
6674,1851,60173
1860,6313,9982
1860,5699,7977
1860,1860,0
6313,4332,0
6313,6313,0
6313,1860,5958
5699,8938,9977
5699,5699,0
5699,1860,9982
1862,7626,8109
1862,1862,0
1863,4320,3995
1863,4736,0
1863,4643,0
1863,1863,0
1863,7528,0
7528,7528,0
7528,2257,2014
7528,4643,0
7528,1863,1994
1864,1864,0
1864,7129,1984
1864,4643,1963
1864,7227,1970
7129,1864,1970
7129,7129,0
7129,90,2103
7129,4643,0
7227,1864,4008
7227,4643,0
7227,7227,0
7227,5591,4019
1866,8416,4018
1866,1866,0
1866,5495,6075
1867,7089,6033
1867,1867,0
1867,7582,0
7089,7089,0
7089,1867,0
7089,6083,2077
7089,8998,8044
7582,2202,2005
7582,1867,4068
7582,7582,0
1868,554,2061
1868,4643,0
1868,1868,0
554,554,0
554,4643,0
554,1868,0
554,4269,2061
1869,4930,2061
1869,1869,0
1869,5791,10058
4930,4930,0
4930,1869,20094
4930,8158,2061
5791,9168,0
5791,1869,2061
5791,5791,0
1871,4643,0
1871,6765,1991
1871,1871,0
6765,4643,0
6765,6765,0
6765,8926,1991
6765,1871,2039
2063,1872,0
2063,2568,10215
2063,3710,6124
2063,2063,0
3769,1872,1948
3769,3769,0
1875,7081,3949
1875,1875,0
1875,4531,6146
1875,5534,1951
7081,7081,0
7081,5651,2035
7081,1875,2026
7081,853,3949
7081,8091,0
5534,1875,2100
5534,5534,0
1878,8641,4033
1878,2869,2035
1878,1878,0
8641,312,0
8641,8641,0
8641,1878,2035
2869,2869,0
2869,1878,1996
1879,4449,1994
1879,1879,0
4449,4449,0
4449,7630,4090
4449,1879,1986
1880,1880,0
1880,1942,1990
1881,6276,2073
1881,4870,12053
1881,433,2021
1881,8786,0
1881,1881,0
1881,4284,0
6276,1881,7994
6276,433,0
6276,6276,0
4870,1881,6126
4870,2857,6010
4870,4870,0
4870,8983,14096
433,6276,0
433,5422,0
433,433,0
433,1881,0
433,6234,0
8786,8786,0
4284,1881,4059
4284,3516,0
4284,4284,0
1886,1886,0
1886,8798,1924
1886,8703,0
8703,1886,1924
8703,8703,0
1887,5858,0
1887,3003,0
1887,2685,1978
1887,1887,0
5858,8512,14288
5858,5858,0
5858,2027,3979
5858,2541,0
5858,3443,12024
2685,3003,0
2685,2685,0
2685,6205,3930
2685,1887,0
1888,1888,0
1888,715,2030
1888,5463,6823
715,1888,6911
715,715,0
715,6541,2030
5463,1888,2030
5463,6947,4078
5463,5463,0
1889,1889,0
1889,3368,0
1889,811,8040
1889,9179,4088
1889,5852,14786
3368,3368,0
3368,1889,0
3368,7349,0
811,1889,20890
811,3114,10073
811,811,0
811,66,2011
9179,3120,4145
9179,1889,1988
9179,9179,0
5852,1889,6052
5852,5852,0
5852,6337,14786
5852,7349,0
1890,3089,0
1890,1890,0
1890,3070,4108
3089,3089,0
3089,1890,2037
3070,873,4108
3070,1890,6124
3070,3070,0
1892,1892,0
1892,6748,2046
1892,8303,2042
6748,1892,1989
6748,6748,0
6748,21,4113
8303,1892,2046
8303,8303,0
1893,1893,0
1893,2253,3866
1893,8582,2054
8582,3180,2054
8582,1893,2003
8582,8582,0
1894,8908,2064
1894,6197,2021
1894,1894,0
8908,1894,2027
8908,8908,0
8908,3830,4054
6197,1894,4075
6197,6197,0
6197,3838,2021
4741,5015,4035
4741,4643,1999
4741,4741,0
4741,1895,0
2630,4643,0
2630,8475,0
2630,2630,0
2630,1895,2077
6086,6086,0
6086,1895,824
3179,4643,0
3179,6342,14885
3179,1895,20345
3179,3179,0
3179,3443,0
3541,3443,30563
3541,3541,0
3541,1895,38024
5397,5397,0
5397,4643,0
5397,6373,6061
5397,1895,3966
8475,5025,1986
8475,2630,0
8475,1895,32039
8475,2743,1974
8475,303,36154
8475,7279,2023
8475,3479,0
8475,8475,0
8475,4924,0
19,19,0
19,403,2033
403,19,2019
403,403,0
190,2274,6102
190,5211,0
190,190,0
190,2023,0
2274,2499,2018
2274,2274,0
2274,5211,2066
2274,190,0
2023,8201,0
2023,5211,0
2023,190,4097
2023,2023,0
1901,5099,1972
1901,1901,0
5099,7955,1972
5099,1901,4099
5099,5099,0
1902,4922,2029
1902,4829,4111
1902,1902,0
4829,4829,0
4829,1902,2029
4829,7111,2087
1903,5161,5980
1903,210,5891
1903,1903,0
5161,5161,0
5161,716,5980
5161,1903,7971
210,8937,3966
210,210,0
210,1903,3970
1904,4136,3962
1904,1904,0
1904,2752,1988
4136,4136,0
4136,8452,6048
4136,1904,1988
2752,1904,3962
2752,7111,0
2752,2752,0
1907,920,5953
1907,4321,5985
1907,3931,0
1907,1907,0
4321,4321,0
4321,3931,0
4321,1907,3955
4321,6195,4039
1909,1909,0
1909,829,2054
829,7112,3982
829,9198,18225
829,8116,1983
829,1909,4034
829,4150,0
829,8730,32257
829,6939,0
829,829,0
191,3003,0
191,5316,0
191,8269,0
191,191,0
5316,8715,0
5316,5316,0
5316,3003,0
5316,191,0
8269,4625,0
8269,3003,0
8269,8269,0
8269,191,1973
1910,8452,2060
1910,1910,0
1914,1914,0
1914,4908,0
1914,5118,4068
4908,1914,2047
4908,4908,0
5118,1914,0
5118,5118,0
5118,7822,6076
1915,1915,0
1915,5372,7960
5372,5185,8109
5372,5769,0
5372,4177,9982
5372,7217,0
5372,1915,0
5372,5372,0
4313,4313,0
4313,3003,0
4313,5573,2021
4313,1918,6092
1919,8361,2070
1919,7654,0
1919,1919,0
8361,8361,0
8361,7654,0
8361,6718,2070
8361,1919,1979
192,192,0
192,2850,17805
192,83,24348
2850,192,20279
2850,2850,0
2850,8011,23887
2850,3972,2000
6961,6961,0
6961,1923,3933
6961,8651,6068
1925,7930,1995
1925,1925,0
1925,2103,3963
7930,7930,0
7930,1925,1927
2103,197,3915
2103,1925,1995
2103,2103,0
1926,8621,0
1926,1926,0
1928,1928,0
1928,3930,3947
1928,9093,2002
3930,1928,2002
3930,3930,0
9093,7489,4090
9093,9093,0
9093,7623,2044
9093,1928,1958
9093,7881,0
9093,8362,2035
9093,6732,0
9093,23,24223
1929,1929,0
1929,7293,8019
1929,5455,2069
4876,193,2017
4876,4876,0
4876,3140,2079
1931,5641,7930
1931,1931,0
1931,4604,1995
